setup_id,pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_raw,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,eligible_for_headline,headline_exclusion,mfe_r,mae_r,sl_bar_was_sweep,sl_swept_then_tp1,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_to_fill_hours,bars_break_to_pullback,ob_age_h1_bars,pd_zone,reversal_pct,reversed_from_extreme,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,bos_verdict,fvg_present,fvg_mitigation,sweep_present,ob_touches,break_close_atr,break_body_atr,break_excess,break_tier,ob_range_atr,fvg_size_atr,impulse_leg_atr,atr_at_ob,ob_body_ratio,ob_walkback_depth,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,h1_trend,trend_alignment,structure_ranging_at_alert,flip_pending_at_alert,flip_pending_dir_at_alert,leg_extreme_at_alert,leg_retrace_pct_at_alert,leg_extreme_clipped,dr_ceiling_broken_at_ob,dr_floor_broken_at_ob,alert_bar_ts,alert_seq,bos_timestamp,bias,be_arm_bar_touched_entry,pd_alignment,pd_pct,weekend_blocked,bos_sequence_count,fvg_state,ob_session,fill_session,ob_in_killzone,fill_in_killzone,killzone_alignment,setup_badge,setup_badge_kind,killzone_blocked,killzone_windows
A6084,USDCAD,2008-02-06T14:00:00+00:00,2008-02-06T19:00:00+00:00,2008-02-07T11:00:00+00:00,NY,bearish,BOS BOS,proximal,1.0057,1.0087,1.0089,1.0006,,1.7,,sl,1.0089,-1.0,-1.0,-1.0,-250.0,True,,0.344,-0.906,False,False,16,-1,-1,11.0,9.0,6,premium,0.0,,6.0,3.0,0.0,1.0,1.0,1.0,"structure,fvg,freshness",False,h1_only,2008-02-06T08:00:00+00:00,BOS,BOS,holding,True,partial,False,1,0.4,1.4,1.4,marginal,1.237,0.574,4.284,0.002264,0.357,0,False,,,,,False,14,bearish,with_trend,False,False,,1.0023,,False,False,False,2008-02-06T13:00:00+00:00,1,2008-02-06T10:00:00+00:00,SHORT,,aligned,75.6,False,1,fresh,London,NY,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6085,USDCAD,2008-02-07T12:00:00+00:00,2008-02-07T17:00:00+00:00,2008-02-07T18:00:00+00:00,London,bullish,BOS BOS,proximal,1.0077,1.0054,1.0052,1.0118,,1.78,,tp1,1.0118,1.64,1.78,0.0,410.0,True,,1.64,-0.0,,,1,1,-1,9.0,6.0,4,premium,0.0,,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-07T08:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.82,2.02,2.02,solid,1.061,,2.679,0.001979,0.381,0,False,,,,,False,12,bullish,with_trend,False,False,,1.0124,61.8,False,True,False,2008-02-07T11:00:00+00:00,1,2008-02-07T11:00:00+00:00,LONG,,counter,60.2,False,2,no_fvg,London,NY,True,False,OB only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6086,USDCAD,2008-02-07T18:00:00+00:00,2008-02-08T11:00:00+00:00,2008-02-08T11:00:00+00:00,NY,bullish,BOS BOS,proximal,1.0012,0.9991,0.9989,1.0044,,1.52,,sl,0.9989,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0,-1,-1,75.0,69.0,58,discount,0.0,,5.0,3.0,0.0,0.0,1.0,1.0,"structure,freshness",False,h1_only,2008-02-05T08:00:00+00:00,BOS,BOS,holding,False,full,False,1,2.1,1.19,1.19,marginal,0.785,,3.221,0.002421,0.737,0,False,,,,,False,18,bullish,with_trend,False,False,,1.0126,59.4,False,False,False,2008-02-07T17:00:00+00:00,1,2008-02-05T14:00:00+00:00,LONG,,aligned,6.3,False,1,stale,London,London,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6087,USDCAD,2008-02-08T18:00:00+00:00,,,NY,bearish,BOS BOS,proximal,1.0063,1.0084,1.0086,1.0006,,2.71,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,8,premium,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-08T10:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,2.29,1.09,1.09,marginal,0.806,1.782,2.036,0.002357,0.579,0,False,,,,,False,18,bullish,against_trend,False,False,,0.9947,74.4,False,False,True,2008-02-08T17:00:00+00:00,1,2008-02-08T12:00:00+00:00,SHORT,,aligned,72.3,False,1,fresh,London,NY,False,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6088,USDCAD,2008-02-11T08:00:00+00:00,2008-02-11T09:00:00+00:00,2008-02-11T10:00:00+00:00,London,bearish,CHoCH CHoCH,proximal,0.9997,1.0014,1.0016,0.9947,,2.94,,sl,1.0016,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,1,-1,-1,8.0,2.0,7,discount,0.0,False,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-11T01:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.07,1.86,1.24,marginal,0.802,,1.229,0.001871,0.6,1,False,,,,,False,8,bullish,against_trend,False,True,bearish,0.9956,93.2,False,False,False,2008-02-11T07:00:00+00:00,1,2008-02-11T07:00:00+00:00,SHORT,,counter,32.5,False,0,no_fvg,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6089,USDCAD,2008-02-14T09:00:00+00:00,2008-02-14T13:00:00+00:00,2008-02-14T14:00:00+00:00,London,bearish,BOS BOS,proximal,1.0004,1.0019,1.0021,0.9977,0.9964,1.8,2.67,tp1,0.9977,1.588,1.8,2.67,397.0,True,,1.588,-0.0,,,1,1,1,36.0,26.0,32,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2008-02-13T01:00:00+00:00,BOS,BOS,holding,False,full,False,2,0.87,1.45,1.45,marginal,1.19,,2.562,0.001093,0.385,2,False,,,,,False,9,bearish,with_trend,False,False,,0.9943,82.4,False,False,False,2008-02-14T08:00:00+00:00,1,2008-02-13T11:00:00+00:00,SHORT,,aligned,74.4,False,1,stale,Asia,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6090,USDCAD,2008-02-15T17:00:00+00:00,2008-02-15T17:00:00+00:00,2008-02-15T17:00:00+00:00,NY,bearish,BOS BOS,proximal,1.009,1.0102,1.0104,1.0055,,2.92,,sl,1.0104,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,181.0,131.0,132,premium,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,structure,False,h1_only,2008-02-08T04:00:00+00:00,BOS,BOS,holding,False,none,False,2,0.08,1.21,1.21,marginal,0.408,,1.469,0.00245,0.7,0,False,,,,,False,17,bearish,with_trend,False,True,bullish,0.9921,89.4,False,False,False,2008-02-15T16:00:00+00:00,1,2008-02-08T05:00:00+00:00,SHORT,,aligned,196.2,False,1,no_fvg,Asia,NY,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6091,USDCAD,2008-02-15T17:00:00+00:00,2008-02-19T11:00:00+00:00,2008-02-19T12:00:00+00:00,NY,bullish,CHoCH CHoCH,proximal,1.0028,1.0009,1.0007,1.0071,,2.26,,tp1,1.0071,2.048,2.26,4.571,512.0,True,,2.048,-0.0,,,1,1,-1,92.0,42.0,2,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-15T15:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,2.73,2.56,1.71,solid,0.618,,0.473,0.00275,0.471,0,False,,,,,False,17,bearish,against_trend,False,True,bullish,1.0092,65.3,False,True,False,2008-02-15T16:00:00+00:00,1,2008-02-15T16:00:00+00:00,LONG,,counter,62.6,False,0,no_fvg,NY,London,True,False,OB only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6092,USDCAD,2008-02-19T12:00:00+00:00,,,London,bullish,BOS BOS,proximal,0.9986,0.9968,0.9966,1.0013,,1.5,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,53,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-15T06:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.47,5.98,5.98,strong,1.333,1.667,1.5,0.0012,0.812,3,False,,,,,False,12,bearish,against_trend,False,True,bullish,1.0112,102.4,False,False,False,2008-02-19T11:00:00+00:00,1,2008-02-15T15:00:00+00:00,LONG,,aligned,-126.5,False,1,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6093,USDCAD,2008-02-19T13:00:00+00:00,,,NY,bullish,BOS BOS,proximal,1.0059,1.0032,1.0030000000000001,1.0103,1.0112,1.63,1.96,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,3,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-19T10:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.03,2.43,2.43,solid,1.19,,0.857,0.0021,0.32,0,False,,,,,False,13,bullish,with_trend,False,False,,1.0101,105.0,False,True,False,2008-02-19T12:00:00+00:00,1,2008-02-19T12:00:00+00:00,LONG,,aligned,20.8,False,2,no_fvg,London,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6094,USDCAD,2008-02-21T05:00:00+00:00,2008-02-21T05:00:00+00:00,2008-02-21T05:00:00+00:00,Asia,bearish,BOS BOS,proximal,1.0113,1.0124,1.0126,1.0061,,4.73,,sl,1.0126,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0,-1,-1,2.0,1.0,2,premium,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-21T03:00:00+00:00,BOS,BOS,holding,False,none,False,0,1.01,1.11,1.11,marginal,0.525,,2.917,0.001714,0.222,0,False,,,,,False,5,bearish,with_trend,False,False,,1.0091,29.3,False,False,False,2008-02-21T04:00:00+00:00,1,2008-02-21T04:00:00+00:00,SHORT,,aligned,52.0,False,2,no_fvg,Asia,Asia,False,False,Neither,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6095,USDCAD,2008-02-21T16:00:00+00:00,2008-02-21T16:00:00+00:00,2008-02-21T18:00:00+00:00,NY,bearish,CHoCH CHoCH,proximal,1.0108,1.0136,1.0138,1.0061,,1.68,,sl,1.0108,0.0,-1.0,-1.0,0.0,True,,1.067,-0.467,False,False,2,-1,-1,4.0,1.0,4,discount,0.0,False,6.0,3.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-02-21T12:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.89,1.54,1.02,marginal,0.955,,0.955,0.002721,0.308,0,False,,,,,False,16,bullish,against_trend,True,True,bearish,1.0065,45.3,False,False,True,2008-02-21T15:00:00+00:00,1,2008-02-21T15:00:00+00:00,SHORT,True,counter,32.3,False,0,no_fvg,London,NY,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6096,USDCAD,2008-02-22T11:00:00+00:00,2008-02-25T08:00:00+00:00,2008-02-25T09:00:00+00:00,London,bullish,BOS BOS,proximal,1.0074,1.005,1.0048,1.0112,1.0122,1.58,2.0,sl,1.0048,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,147.0,90.0,78,discount,0.0,,4.0,3.0,0.0,1.0,0.0,0.0,"structure,fvg",False,h1_only,2008-02-19T05:00:00+00:00,BOS,BOS,holding,True,partial,False,2,2.26,1.54,1.54,solid,1.844,4.024,1.509,0.001193,0.682,3,False,,,,,False,11,bullish,with_trend,False,True,bearish,1.0198,90.5,False,False,False,2008-02-22T10:00:00+00:00,1,2008-02-19T13:00:00+00:00,LONG,,aligned,11.8,False,1,fresh,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6097,USDCAD,2008-02-22T11:00:00+00:00,2008-02-25T08:00:00+00:00,2008-02-25T09:00:00+00:00,London,bullish,BOS BOS,proximal,1.0075,1.0063,1.0061,1.0097,,1.83,,sl,1.0061,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,1,-1,-1,148.0,90.0,79,discount,0.0,,4.0,3.0,0.0,1.0,0.0,0.0,"structure,fvg",False,h1_only,2008-02-19T04:00:00+00:00,BOS,BOS,holding,True,partial,False,2,2.32,1.58,1.58,solid,1.029,4.941,1.853,0.000971,0.6,4,False,,,,,False,11,bullish,with_trend,False,True,bearish,1.0198,89.8,False,False,False,2008-02-22T10:00:00+00:00,1,2008-02-19T13:00:00+00:00,LONG,,aligned,13.2,False,1,fresh,Asia,London,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6098,USDCAD,2008-02-22T11:00:00+00:00,2008-02-25T09:00:00+00:00,2008-02-25T10:00:00+00:00,London,bullish,Confirmation BOS,proximal,1.0066,1.004,1.0038,1.0112,1.0122,1.77,2.15,sl,1.0038,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,1,-1,-1,144.0,90.0,74,discount,0.0,,8.0,4.0,1.0,1.0,1.0,1.0,"structure,sweep,fvg,freshness",False,h1_only,2008-02-19T09:00:00+00:00,BOS,Confirm,holding,True,partial,True,1,1.55,2.8,2.8,strong,1.942,3.884,8.335,0.001236,0.625,1,False,,,,,False,11,bullish,with_trend,False,True,bearish,1.0198,64.7,False,False,False,2008-02-22T10:00:00+00:00,1,2008-02-19T14:00:00+00:00,LONG,,aligned,1.3,False,1,fresh,London,London,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6099,USDCAD,2008-02-25T09:00:00+00:00,,,London,bearish,BOS BOS,proximal,1.0112,1.0123,1.0125,1.0086,1.0071,2.36,3.73,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,7,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-02-25T02:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,0.7,0.87,0.87,marginal,0.606,0.673,1.144,0.001486,0.556,2,False,,,,,False,9,bearish,with_trend,False,False,,1.007,80.8,False,False,False,2008-02-25T08:00:00+00:00,1,2008-02-25T07:00:00+00:00,SHORT,,counter,43.2,False,1,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6100,USDCAD,2008-02-26T10:00:00+00:00,,,London,bearish,BOS BOS,proximal,0.9971,0.9983,0.9984999999999999,0.9947,,2.0,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,5,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-02-26T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,0.5,1.12,1.12,marginal,0.574,,2.066,0.001743,0.7,1,False,,,,,False,10,bearish,with_trend,False,False,,0.9919,81.3,False,False,True,2008-02-26T09:00:00+00:00,1,2008-02-26T09:00:00+00:00,SHORT,,counter,21.1,False,3,no_fvg,Asia,London,False,False,never_filled,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6101,USDCAD,2008-03-05T13:00:00+00:00,2008-03-05T19:00:00+00:00,2008-03-06T08:00:00+00:00,NY,bullish,Confirmation BOS,proximal,0.9854,0.9827,0.9825,0.993,,2.81,,sl,0.9825,-1.0,-1.0,-1.0,-250.0,True,,0.483,-0.828,True,False,13,-1,-1,57.0,50.0,51,discount,0.0,,5.0,4.0,0.0,0.0,1.0,0.0,"structure,freshness",False,h1_only,2008-03-03T10:00:00+00:00,BOS,Confirm,holding,False,full,False,1,0.45,1.53,1.53,solid,1.502,,7.27,0.001664,0.8,2,False,,,,,False,13,bullish,with_trend,False,True,bearish,0.9976,58.7,False,False,False,2008-03-05T12:00:00+00:00,1,2008-03-03T17:00:00+00:00,LONG,,aligned,1.6,False,1,stale,London,NY,False,False,Neither,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6102,USDCAD,2008-03-07T07:00:00+00:00,2008-03-07T08:00:00+00:00,2008-03-07T08:00:00+00:00,London,bearish,Confirmation BOS,proximal,0.9842,0.985,0.9852,0.9826,0.9818,2.0,3.0,sl,0.9852,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,0,-1,-1,6.0,4.0,5,discount,0.0,,8.0,4.0,1.0,1.0,2.0,0.0,"structure,sweep,fvg,freshness",False,h1_only,2008-03-07T02:00:00+00:00,BOS,Confirm,holding,True,partial,True,0,0.56,1.13,1.13,marginal,0.464,0.619,8.972,0.001293,0.833,0,False,,,,,False,7,bearish,with_trend,False,False,,0.982,16.9,False,False,False,2008-03-07T06:00:00+00:00,1,2008-03-07T04:00:00+00:00,SHORT,,counter,15.2,False,1,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6103,USDCAD,2008-03-07T11:00:00+00:00,2008-03-07T13:00:00+00:00,2008-03-07T13:00:00+00:00,London,bearish,Confirmation BOS,proximal,0.9821,0.9841,0.9843,0.9782,0.9771,1.95,2.5,sl,0.9843,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,False,0,-1,-1,4.0,3.0,2,discount,0.0,,8.0,4.0,1.0,0.0,2.0,1.0,"structure,sweep,freshness",False,h1_only,2008-03-07T09:00:00+00:00,BOS,Confirm,holding,False,none,True,0,1.38,2.31,2.31,solid,1.206,,7.77,0.001493,0.556,0,False,,,,,False,11,bearish,with_trend,False,False,,0.9795,16.8,False,False,True,2008-03-07T10:00:00+00:00,1,2008-03-07T10:00:00+00:00,SHORT,,counter,14.4,False,1,no_fvg,London,NY,True,True,Both,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6104,USDCAD,2008-03-07T16:00:00+00:00,,,NY,bullish,BOS BOS,proximal,0.9834,0.9793,0.9791,0.993,,2.34,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,discount,0.0,,7.0,3.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-07T10:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.36,1.39,1.39,marginal,1.279,0.721,1.213,0.00305,0.615,1,False,,,,,False,16,bullish,with_trend,False,False,,0.992,101.2,False,False,False,2008-03-07T15:00:00+00:00,1,2008-03-07T15:00:00+00:00,LONG,,aligned,39.3,False,5,fresh,London,NY,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6105,USDCAD,2008-03-10T15:00:00+00:00,2008-03-12T08:00:00+00:00,2008-03-12T08:00:00+00:00,NY,bullish,BOS BOS,proximal,0.9882,0.9854,0.9852000000000001,0.993,,1.71,,sl,0.9852000000000001,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,48.0,44.0,7,discount,0.0,,8.0,3.0,0.0,2.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-10T08:00:00+00:00,BOS,BOS,holding,True,pristine,False,0,1.61,1.69,1.69,solid,1.13,0.478,1.783,0.0023,0.731,0,False,,,,,False,15,bullish,with_trend,False,False,,0.9977,78.5,False,True,False,2008-03-10T14:00:00+00:00,1,2008-03-10T12:00:00+00:00,LONG,,aligned,21.5,False,2,fresh,London,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6106,USDCAD,2008-03-12T09:00:00+00:00,2008-03-12T13:00:00+00:00,2008-03-12T14:00:00+00:00,London,bearish,BOS BOS,proximal,0.9906,0.9923,0.9924999999999999,0.9856,,2.94,,sl,0.9924999999999999,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,1,-1,-1,8.0,5.0,4,discount,0.0,,5.0,3.0,0.0,0.0,2.0,0.0,"structure,freshness",False,h1_only,2008-03-12T05:00:00+00:00,BOS,BOS,holding,False,none,False,0,2.31,3.33,3.33,strong,0.882,,2.176,0.0017,0.533,0,False,,,,,False,9,bearish,with_trend,False,False,,0.9848,72.5,False,False,True,2008-03-12T08:00:00+00:00,1,2008-03-12T08:00:00+00:00,SHORT,,counter,47.5,False,2,no_fvg,Asia,NY,False,True,Fill only,,,True,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6107,USDCAD,2008-03-13T07:00:00+00:00,2008-03-13T12:00:00+00:00,2008-03-13T12:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.9831,0.9818,0.9816,0.9863,,2.46,,sl,0.9816,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,False,False,0,-1,-1,151.0,92.0,97,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-07T05:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,2.91,2.97,1.98,solid,0.667,1.333,1.515,0.00165,0.545,3,False,,,,,False,7,bullish,with_trend,False,True,bearish,0.9981,111.9,False,False,False,2008-03-13T06:00:00+00:00,1,2008-03-07T15:00:00+00:00,LONG,,aligned,-6.1,False,0,fresh,Asia,London,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6108,USDCAD,2008-03-13T13:00:00+00:00,2008-03-13T15:00:00+00:00,2008-03-13T17:00:00+00:00,NY,bearish,Confirmation BOS,proximal,0.9854,0.988,0.9882,0.9742,,4.31,,sl,0.9854,0.0,-1.0,-1.0,0.0,True,,1.143,-0.0,False,False,2,-1,-1,5.0,3.0,3,discount,0.0,,7.0,4.0,1.0,0.0,2.0,0.0,"structure,sweep,freshness",False,h1_only,2008-03-13T10:00:00+00:00,BOS,Confirm,holding,False,none,True,0,0.92,1.48,1.48,marginal,1.021,,3.362,0.00235,0.417,0,False,,,,,False,13,bearish,with_trend,False,False,,0.9797,47.9,False,False,True,2008-03-13T12:00:00+00:00,1,2008-03-13T12:00:00+00:00,SHORT,False,counter,41.3,False,1,no_fvg,London,NY,False,True,Fill only,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6109,USDCAD,2008-03-14T11:00:00+00:00,,,London,bullish,CHoCH CHoCH,proximal,0.9825,0.9815,0.9813000000000001,0.9856,,3.1,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,6,discount,1.0,True,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-14T05:00:00+00:00,CHoCH,CHoCH,holding,True,pristine,False,0,3.22,3.32,2.21,solid,0.416,0.104,0.989,0.001921,0.375,1,False,,,,,False,11,bearish,against_trend,False,True,bullish,0.9923,114.0,False,False,False,2008-03-14T10:00:00+00:00,1,2008-03-14T10:00:00+00:00,LONG,,aligned,7.6,False,0,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6110,USDCAD,2008-03-18T08:00:00+00:00,2008-03-18T08:00:00+00:00,2008-03-18T09:00:00+00:00,London,bullish,CHoCH CHoCH,proximal,0.9955,0.9918,0.9916,1.0014,,1.59,,sl,0.9916,-1.0,-1.0,-1.0,-250.0,True,,0.0,-0.0,True,True,1,-1,-1,2.0,1.0,2,premium,1.0,True,7.0,4.0,0.0,0.0,2.0,1.0,"structure,freshness",False,h1_only,2008-03-18T06:00:00+00:00,CHoCH,CHoCH,holding,False,none,False,0,1.05,1.61,1.08,marginal,1.498,,1.498,0.002336,0.286,0,False,,,,,False,8,bearish,against_trend,False,True,bullish,0.9979,35.3,False,False,False,2008-03-18T07:00:00+00:00,1,2008-03-18T07:00:00+00:00,LONG,,counter,70.2,False,0,no_fvg,Asia,London,True,True,Both,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6111,USDCAD,2008-03-19T14:00:00+00:00,,,NY,bullish,CHoCH CHoCH,proximal,0.993,0.9872,0.987,0.9964,,0.59,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,7,discount,0.0,False,7.0,3.0,0.0,1.0,2.0,1.0,"structure,fvg,freshness",False,h1_only,2008-03-19T07:00:00+00:00,CHoCH,CHoCH,holding,True,partial,False,0,1.28,1.77,1.18,marginal,1.945,0.695,0.799,0.002879,0.411,0,False,,,,,False,14,bearish,against_trend,False,True,bullish,0.9997,90.5,False,True,False,2008-03-19T13:00:00+00:00,1,2008-03-19T10:00:00+00:00,LONG,,aligned,45.5,False,0,fresh,London,NY,True,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
A6112,USDCAD,2008-03-20T08:00:00+00:00,,,London,bullish,Confirmation BOS,proximal,1.0152,1.0142,1.014,1.0173,,2.1,,never_filled,,0.0,0.0,0.0,0.0,False,never_filled,0.0,0.0,,,0,-1,-1,,,7,premium,0.0,,8.0,4.0,0.0,2.0,2.0,0.0,"structure,fvg,freshness",False,h1_only,2008-03-20T01:00:00+00:00,BOS,Confirm,holding,True,pristine,False,0,2.56,2.52,2.52,strong,0.288,0.504,8.997,0.002779,0.5,1,False,,,,,False,8,bullish,with_trend,False,False,,1.0241,28.0,False,True,False,2008-03-20T07:00:00+00:00,1,2008-03-20T07:00:00+00:00,LONG,,counter,75.7,False,1,fresh,Asia,London,False,False,never_filled,,,False,"London Open: 02:00-05:00 America/New_York, New York (forex): 07:00-10:00 America/New_York, London Close: 10:00-12:00 America/New_York"
